id,text,label_list,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
2050,barang sesuai dengan foto yang di tampilkan,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2051,barang ya bagus sekali bahan nya tebal cuma kendala di pengiriman aja agak lambat,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2052,bahannya adem tidak mudah kusut kualitas oke untuk harganya,PRODUCT_POSITIVE|PRICE_NEUTRAL,1,0,0,0,0,1,0,0,0,0,0,0,0
2053,jangan ragu co sekarang,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2054,pelayanan baik bajunya lucu kualitas bagus harga terjangkau,PRODUCT_POSITIVE|PRICE_NEUTRAL|PLACE_POSITIVE,1,0,0,0,0,1,1,0,0,0,0,0,0
2055,tempat lengkap utk belanja fashion dan aksesoris branded dan lokal nyaman menyenangkan dan banyak pilihannya,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2056,mantap ka barangnya bagus and sesuai apa yang saya ingin kan pokoknya the best dah celananyaa,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2057,rekomendasi bajunya bagus lucu ramah juga pegawai nya,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2058,model dan bahannya bagus pengiriman juga cepat,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2059,bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2060,bahannya nyaman banget dipake suka banget,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2061,belanja 1012 toko sepi nanya new arrival yg mana di story instagram jawab sikasir yg lebih ngang ngong kagak lu display apa itu barang ngasi liat barang yg dimau itu udah lama jawabnya dengan ekspresi songong padahal gajinya umr klo baru niat kesitu harus nyepelein orang akhirnya nemu 1 baju yg lucu dan beli ada 1mba yg baik bgt ngasi tau bayar dimana dan posisi jilbab bella square dimana jelas bukan kasir ya dinota minta no hape ditanya buat apa ya harus aja kak tulisan gede banget parkir mobil 3 rb tukang parkir dikasi 10k cengo ini toko apa sih harus pake lepas sendal segala males banget nyapu ngepel,PLACE_NEGATIVE|PROMOTION_NEGATIVE,0,0,0,0,0,0,0,1,0,0,1,0,0
2062,bahan bagus enak dan adem,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2063,tempat nyaman harga terjangkau bersih barang berkualitas,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2064,bajunya bagus dapat free hijab,PRODUCT_POSITIVE|PROMOTION_POSITIVE,1,0,0,0,0,0,0,0,0,1,0,0,0
2065,bahan tebal bagus sayang yg dikirim ada kotoran noda,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2066,produk bagus tapi display kurang luas,PRODUCT_POSITIVE|PLACE_NEGATIVE,1,0,0,0,0,0,0,1,0,0,0,0,0
2067,bb 55 tb 168 pas di pinggang dan jatuh nya tepat di mata kaki first time sweetpants saya si ini aku kasi rate 810 minusnya di bordir saku belakang ada jahitan yang tida,PRODUCT_NEUTRAL,0,0,1,0,0,0,0,0,0,0,0,0,0
2068,bahan okee dan siip gak nyesel beli pas diskon lebih dr setengah harga,PRODUCT_POSITIVE|PLACE_POSITIVE|PROMOTION_POSITIVE,1,0,0,0,0,0,1,0,0,1,0,0,0
2069,mantappp sekaliii bahan nyaman kalo di pake malam menurut saya pribadi,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2070,kerenn lembut dan halus bangtt,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2071,kualitas sih b aja pengiriman lama,PRODUCT_NEGATIVE,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,branded dg harga murceee gaes mantap,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2073,koleksinya bagus dan harganya terjangkau,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2074,keren modelnyatp sayang aga tipis bahannya,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2075,ternyata cuttingannya agak gede,PRODUCT_NEGATIVE,0,1,0,0,0,0,0,0,0,0,0,0,0
2076,bajunya cakep2 dan harganya affordable bgtttstorenya jg gemes dan ademapalagi fitting roomnyaluaass,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2077,halo min saya kesana jam 1730 1800 kasirnya kurang tau siapa namanya mau bayar pake kartu cc kredit card gabisa kartu atm biasa juga gabisa ga semua lho apa2 pake barcode qris gatau mbaknya yang gabisa pake mesin edc atau bagaimana tapi cuma bilang ini mesinnya cuma bisa di pake qris sedih banget kalo memang perihal edc nya bermasalah coba di cari tau kenapa bermasalahnya kalo mbaknya yang ga bisa pake mesin edc coba di training kembali karna kecewa gabisa bayar pake kartu debet dan cc gasemua orang ada sinyal kayak td sempet beberapa kali mbangking gabisa di pake kan jadi serba susah kartu kan harusnya untuk memudahkan ini malah jadi mempersulit poin bagusnya kakanya ramah ramah terimakasih dan mohon maaf sebelum nya semoga bisa jadi bahan evaluasi,PRICE_NEGATIVE|PLACE_POSITIVE|PLACE_NEGATIVE,0,0,0,0,1,0,1,1,0,0,0,0,0
2078,bahan product quality goood bahannyaa enak,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2079,tb 168 bb 62 direkomendasikan ukuran m sama host eh ternyata masih kebesaran lebih baik ambil ukuran s aja,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2080,tokonya besar baju dewasa banyak tapi kl buat anak2 pilihannya sedikit sekali baju2 branded sebaiknya dihilangkan saja menumpuk banyak sekali seperti tidak tersentuh sampai berdebu sandal sepatu banyak tp sangat berantakan mungkin karena diacak2 konsumen juga sih,PRODUCT_NEGATIVE|PLACE_POSITIVE|PLACE_NEGATIVE,0,1,0,0,0,0,1,1,0,0,0,0,0
2081,pelayanan baik baju lucu banyak promo harga terjangkau,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE|PROMOTION_POSITIVE,1,0,0,1,0,0,1,0,0,1,0,0,0
2082,puas sih sama barangnya tenue,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2083,lengkap pilihannya luas tempatnya good,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2084,baguss tebel bgt tts bahannya dingin pas buat badan kecil,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2085,product quality tebal tetapi adem ga bikin gerah tidak berbulu ukuran baggy tapi nggak kebesaran bgt pas,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2086,bagus size pas bgt,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2087,bahan dan model hijab yang begitu bervariasi sehingga memudahkan kita utk memilih sesuai dengan warna yg kita inginkan,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2088,lumayan lengkap pilihan fashionnya harga juga lumayan murah bisa buat member juga untuk dapat diskon diskon menarik terletak di utara lampu merah ngasem jl kaliurang pegawainya juga ramah ramah tempatnya dingin ada musik,PRICE_POSITIVE|PLACE_POSITIVE|PROMOTION_POSITIVE,0,0,0,1,0,0,1,0,0,1,0,0,0
2089,sayang tali pinggang nya gak ada,PRODUCT_NEGATIVE,0,1,0,0,0,0,0,0,0,0,0,0,0
2090,kualitas produk bahan tebal sangat oke banget cuma ntah itu noda atau apa gitu yaa yang saya garis bagian saku belakang,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2091,barang barangnya bagus harga terjangkau,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2092,baju di toko ini bagus dan modern banget buat yg jauh dan mau pesan via online jangan raguragu karena baju disini realpict dan pelayanan nya juga top,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2093,bintang 1000 good barang nya cuman sedikit gombrang walaupun pengirimannya lama bet,PRODUCT_POSITIVE|PLACE_NEGATIVE,1,0,0,0,0,0,0,1,0,0,0,0,0
2094,16763 ukuran 30 pas bgt celananya adem bahannya lembut,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2095,kualitasnya sangat biasa masih banyak yg lebih bagus tapi ya sudahlah,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2096,mangtaff sekali bajunya saya suka,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2097,banyak pilihan menarik,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2098,kaos bahan yang sangat tebal kualitas bauss bahan ok sekalii,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2099,tempatnya bersih dan rapi lengkap dan banyak pilihannya pelayanannya juga baik,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2100,oke,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2101,brand legend gausah di raguin,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2102,pilihan yang cocok untuk belanja tempat luas barang nya bagus,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2103,murah meriah lokal n branded tersediatempat nyaman,PRICE_POSITIVE|PLACE_POSITIVE,0,0,0,1,0,0,1,0,0,0,0,0,0
2104,bajunya oke punya lengkap koleksinya langganan disini,PRODUCT_NEUTRAL|PLACE_POSITIVE,0,0,1,0,0,0,1,0,0,0,0,0,0
2105,biarkan bintang berbicara pokoke jos,PRODUCT_POSITIVE|OUT_OF_TOPIC,1,0,0,0,0,0,0,0,0,0,0,0,1
2106,pilihan yang tepat bagi yang suka mix and match outfit tersedia beragam pilihan dari anak hingga dewasa,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2107,bajunya lucu harga terjangkau sangat recommended,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2108,pelayanan memuaskan ramah harga murah baju lucu,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2109,pelayanan ramah dengan mb yola,PROMOTION_POSITIVE,0,0,0,0,0,0,0,0,0,1,0,0,0
2110,fashion store yg sangat lengkap dengan harga yg terjangkau,PRICE_POSITIVE|PLACE_POSITIVE,0,0,0,1,0,0,1,0,0,0,0,0,0
2111,nice shirt bahannya enak thankyou so much langsung beli seabrek menyesal gk nambah items lagi haha,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2112,kualitas produk oke sih ini mantap,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2113,toko yg menjual kebutuhan fashion mulai dari baju pernak pernik sandal sepatu dll ada 3 lantai dan pembayaran barang juga per lantai ya tmp parkir nya luas,PLACE_POSITIVE|PLACE_NEUTRAL,0,0,0,0,0,0,1,0,1,0,0,0,0
2114,dari dlu beli di hos bajunya bagus bgt kualitasnya bagus nyaman di pake kakaknya ramah seneng bgtt,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2115,bahan adem sesuai sama gambar warna bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,tempat luas ada dua lantai pilihan baju lucu lucu sukakk,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2117,store lengkap koleksi bagus harga terjangkau lokasi mudah dijangkau,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2118,modelnya keren bahannya bagus ukuran xl pas di badan tapi agak sempit di bagian perut karena saya gendut,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2119,baguss sukaaa teruss cepett recom bangettt deh udaa langganan sii di zano ni hargaa nyaa jugaa terjangkau,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2120,bagus sih tapi katanya abu terang tapi it ok mantap nih scremous,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2121,kualitas produk bahan tebal jahitan rapih buat yang takut saku belakang ga muat dompet tenang dalem ini saku belakangnya jdi aman buat nyimpen dompet asal jangan dom,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2122,good place to shop aesthetic and minimalist fashion items,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2123,toko fashion terlengkapp murce amoyy byk koleksi terbarunya,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2124,pelayanan baik baju lucu banyak promo harga terjangkau,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE|PROMOTION_POSITIVE,1,0,0,1,0,0,1,0,0,1,0,0,0
2125,kerennnn bangetttt demi allah gak nyesel samsek gue beli celana iniiiii nanti kalau punya duit next beli yg warna item,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2126,tipis bet bjir kualitas produk tipis bet bjir,PRODUCT_NEGATIVE,0,1,0,0,0,0,0,0,0,0,0,0,0
2127,product quality baguss guyss gak bakal nyesel pokoknya kalo beli terimakasih minn,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2128,bahan dan pola baju sangat kerensuper keren pokokny lansung order 3 pcs,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2129,barangnya bagus bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2130,harga terjangkau pilihannya bagus pelayanan ramah,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2131,tempatnya bersih bgt cozy nyaman bgt belanja disini,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2132,bahannya halus banget halus licin beneran unik,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2133,tempatnya nyaman dekat dr rumah pelayan nya ramah suka,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2134,koleksinya lucu banget wajib kesini,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2135,super lucu petugasnya helpful sekali,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2136,mantap kainnya tebel bgt bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2137,good quality clothes and very nice service,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2138,kualitas bahan adem pengiriman cepat,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2139,tempat belanja lengkap best pokoknya,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2140,bb 70 tb 170 pake size m pas banget barang sampai dengan aman proses pengiriman cepat respon seller ramah dan cepat packing rapi barang sesuai dengan foto kuali,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2141,koleksi bajunya lengkapbagus2 tapi sayang stafnya yg ciri2 nya badannya tinggi agak besar namanya v mukanya jutek banget ga ada senyumga helpfullpas ditanyain baik2 jawabannya judes sambil laluga sambil natap muka customerbeda banget sama hos yg di jl sabirinramah2 poll staf disana saya baru berkunjung kemarin jumat tgl 27 februari 2026,PRODUCT_POSITIVE|PLACE_NEGATIVE,1,0,0,0,0,0,0,1,0,0,0,0,0
2142,ukuran aktual ternyata lebih kecil dibanding yang tertera di deskripsi,PRODUCT_NEGATIVE,0,1,0,0,0,0,0,0,0,0,0,0,0
2143,model bajunya bagusbagus dan kekinian dengan pilihan yang cukup lengkap mulai dari atasan vest sweater jaket rok sampai celana variasi produknya banyak jadi mudah buat mix and match di sini juga sering ada promo menarik jadi sebaiknya rajin pantau media sosialnya biar nggak ketinggalan lokasinya strategis dan mudah diakses overall cocok buat cari outfit seharihari maupun hangout recommended,PRODUCT_POSITIVE|PLACE_POSITIVE|PROMOTION_POSITIVE,1,0,0,0,0,0,1,0,0,1,0,0,0
2144,pesan 2 datang hanya 1 penipu ni seller,PLACE_NEGATIVE,0,0,0,0,0,0,0,1,0,0,0,0,0
2145,hargany murah dngn kualitas premium,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2146,tempat belanja baju murah dan banyak variasi serta selalu update pokoknya kalau main ke jogja pasti ke sini,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2147,kualitas produk y ini sudah bagus banget sih apa lagi yg grey behhh kerasa bgt,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2148,kualitas produk mantap luar biasa pokoknya bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2149,kualitas produk baik lembut bahan tebal mudah di pakai,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2150,kainnya bagus wajib beli,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2151,pakaiannya lengkapp semuanya ada mulai dari hijab persegi pashmina dan bergo gamis juga beragam modelnya ada rok dan celana juga dan disini tidak hanya pakaian muslimah saja tapi ada pakaian untuk non hijabi jadi semua pakaian wanita tersedia disini dan stylenya trendy,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2152,baru tau ada offline store stoknya lengkap dan lucu semua,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2153,bagus murah,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2154,baju nya baguss bangatt dan murah,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2155,tempatnya nyaman pelayanannya ramah murah senyum top dehh,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2156,ukurannya pas bahan lumayan sesuai harga,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2157,ukurannya pas bagus next order lagi mantap,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2158,kualitas produk y bgus lh ini hrg awl aja 300k tpi kayak nya yg hitam ini potensi ber serabut,PRODUCT_NEGATIVE|PRODUCT_NEUTRAL|PRICE_NEGATIVE,0,1,1,0,1,0,0,0,0,0,0,0,0
2159,pesen 3 dengan ukuran sama semua tapi yg dateng 2 betul 1 malah beda ukuran ga ada konfirmasi juga bahannya yg warna hitam doang yg bagus dari 3 warna yg saya pesen,PLACE_NEGATIVE,0,0,0,0,0,0,0,1,0,0,0,0,0
2160,bahannya bagus jaitannya juga tapi jaitan kancingnya sepertinya kurang kuat saya cuci 1x langsung copot,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2161,tadinya mau nyoba doang beli merek ini trs jadi mau beli lagi celananya bagus bgt,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2162,super lucu petugasnya helpful sekali,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2163,bajunya lucu cocok untuk korean look,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2164,fittingannya pas banget otw beli warna lain,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2165,bagus banget bajunya harganya juga harga pelajar tapi kualitasnya oke banget worth to buy,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2166,tempat nyaman pilihan menarik banyak model,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2167,bagus tebel dari yang di kira lembut bahannya 17860 pake size 34 ga ngatung pas,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2168,pokonya sangat bagu the best memang ukurannya pas,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2169,pilihan yang tepat bagi yang suka mix and match outfit tersedia beragam pilihan dari anak hingga dewasa,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2170,kaos bahan yang sangat tebal kualitas bauss bahan ok sekalii,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2171,good quality service nya bagus,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2172,pelayanan ramah toko bersih banyak model kekinian,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2173,pelayanannya ramahfast responretur barang tidak dipersulit,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2174,kualitas mantap poll kece bngt,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2175,koleksinya keren banyak koleksi baru,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2176,oke boleh bahan kain adem dan lembut agak besar di saya tapi no problem puas saya thx,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,bagus banget sudah dua kali beli disini,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2178,tempatnya nyaman dan bajunya lucu lucu,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2179,barang sesuai deskripsi iklam bahan cukup nyaman jahitan rapih rekomended seller,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2180,diskon nya banyak bgt baju nya bagus,PRODUCT_POSITIVE|PROMOTION_POSITIVE,1,0,0,0,0,0,0,0,0,1,0,0,0
2181,product quality best bahan bagus adem keliatan mahal,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2182,foto produk bonus sama bella bonita juga bang,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2183,barang lucu harga terjangkau recommended,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2184,uda intinya keren dahh gacorr,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2185,belanja di sini best deal banget kalo pinter milih dpt barang branded kerenkeren pokoknya best deal bbanget,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2186,bb 55 tb 168 pas di pinggang dan jatuh nya tepat di mata kaki first time sweetpants saya si ini aku kasi rate 810 minusnya di bordir saku belakang ada jahitan yang tida,PRODUCT_POSITIVE|PRODUCT_NEGATIVE,1,1,0,0,0,0,0,0,0,0,0,0,0
2187,product quality bagus banget keliatan elegan,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2188,style bajunya bagus harga affordable dan tempat strategis,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2189,butik yang nyaman dan tidak overprice pegawainya juga ramahramah bajunya juga bagus bagus dan untuk kesekian kalinya belanja di toko ini mantaps pokoknya,PRODUCT_POSITIVE|PRICE_POSITIVE|PLACE_POSITIVE,1,0,0,1,0,0,1,0,0,0,0,0,0
2190,lokasi dekat kampus uny ugm harga bervariasi dan ada fitting room,PRICE_POSITIVE|PLACE_POSITIVE,0,0,0,1,0,0,1,0,0,0,0,0,0
2191,brand legend gausah di raguin,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2192,bener2 bagus bahannya tadi gak expect apa2 tp pas dateng bener2 bahan kaya yg gua suka,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,bahan nya imut nyaman dipake cuma uk 30 masih cingkrang di tb 170,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2194,cutingannya bagus pas di badan bahannya lembut dan adem,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2195,anter anak kesini buat cari baju jahitan rapi harga murah kualitas fo top kualiti,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2196,bagusss banget next beli yang lain,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2197,bahannyaa baguss mantappp enakkk nnyamann,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2198,keren bahan tebel puas sih sama kualitasnya,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2199,pelayanan ramah dan bajunya bagus,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2200,barangnya lucu lucu kualitas bagus,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2201,so far ini yg diluar prediksi bmkg banget nihh awalnya kaya tempat overpriced atau thrifting gaje ternyata kualitas barang nya mantap dengan harga yang masih bisa dijangkau umr local pokoknya wajib di kunjungin kalo bisa jgn terlalu di ekspose takut nanti jadi mahalmahal,PRODUCT_POSITIVE|PRICE_POSITIVE|PRICE_NEGATIVE|PLACE_POSITIVE,1,0,0,1,1,0,1,0,0,0,0,0,0
2202,jahitan kurang rapi warna agak pudar mungkin sesuai harga lah,OUT_OF_TOPIC,0,0,0,0,0,0,0,0,0,0,0,0,1
2203,celananya bagus anti air dan lembut nyaman saat dipakai sangat rekomen deh pokonya buat yg lagi nyari celana panjang bahan lembut,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2204,good dress,PRODUCT_POSITIVE,1,0,0,0,0,0,0,0,0,0,0,0,0
2205,sukak bgt sama pelayanan nya yang ramah poll baju nya cantik cantik bgtt,PRODUCT_POSITIVE|PLACE_POSITIVE,1,0,0,0,0,0,1,0,0,0,0,0,0
2206,bagus banget untuk harga segitu bestt mau beli lagiiii,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
2207,oke pengiriman cepat dan aman,PLACE_POSITIVE,0,0,0,0,0,0,1,0,0,0,0,0,0
2208,bagus harga terjangkau recommended,PRODUCT_POSITIVE|PRICE_POSITIVE,1,0,0,1,0,0,0,0,0,0,0,0,0
